ExpName,OBJECTIVE,Time
Mcqn100.40.1013.dat,299023.3015176216,5.854823112487793
MCQN_K200_I20_T500_alpha_rate3200_seed1013_data.dat,15565210.420996755,13.706655979156494
MCQN_K20_I2_T500_alpha_rate3200_seed1013_data.dat,1817676.9003712074,0.0724339485168457
